s,m/s2
1.63070000,-0.178750097751617
1.63080000,-0.188406199216843
1.63090000,-0.181107982993126
1.63100000,-0.177178174257278
1.63110000,-0.180883422493935
1.63120000,-0.17919921875
1.63130000,-0.176953613758087
1.63140000,-0.1843641102314
1.63150000,-0.182343065738678
1.63160000,-0.184139549732208
1.63170000,-0.182455345988274
1.63180000,-0.182006224989891
1.63190000,-0.182230785489082
1.63200000,-0.18099570274353
1.63210000,-0.179086938500404
1.63220000,-0.182006224989891
1.63230000,-0.192785128951073
1.63240000,-0.179872900247574
1.63250000,-0.184700950980186
1.63260000,-0.18616059422493
1.63270000,-0.183802708983421
1.63280000,-0.182343065738678
1.63290000,-0.18616059422493
1.63300000,-0.184925511479378
1.63310000,-0.181669384241104
1.63320000,-0.183016747236252
1.63330000,-0.182679906487465
1.63340000,-0.176392212510109
1.63350000,-0.186048313975334
1.63360000,-0.183353587985039
1.63370000,-0.185711473226547
1.63380000,-0.184925511479378
1.63390000,-0.183465868234634
1.63400000,-0.180658861994743
1.63410000,-0.185711473226547
1.63420000,-0.181557103991508
1.63430000,-0.184588670730591
1.63440000,-0.187395676970482
1.63450000,-0.183802708983421
1.63460000,-0.188069358468056
1.63470000,-0.180434301495552
1.63480000,-0.184925511479378
1.63490000,-0.188855320215225
1.63500000,-0.1817816644907
1.63510000,-0.178637817502022
1.63520000,-0.190427243709564
1.63530000,-0.185599192976952
1.63540000,-0.182118505239487
1.63550000,-0.183465868234634
1.63560000,-0.180097460746765
1.63570000,-0.182567626237869
1.63580000,-0.18357814848423
1.63590000,-0.186946555972099
1.63600000,-0.183914989233017
1.63610000,-0.179648339748383
1.63620000,-0.177290454506874
1.63630000,-0.189079880714417
1.63640000,-0.187732517719269
1.63650000,-0.188406199216843
1.63660000,-0.18357814848423
1.63670000,-0.184476390480995
1.63680000,-0.185936033725739
1.63690000,-0.186272874474525
1.63700000,-0.186946555972099
1.63710000,-0.186946555972099
1.63720000,-0.180771142244339
1.63730000,-0.182006224989891
1.63740000,-0.18616059422493
1.63750000,-0.18357814848423
1.63760000,-0.18537463247776
1.63770000,-0.18537463247776
1.63780000,-0.182118505239487
1.63790000,-0.185486912727356
1.63800000,-0.182455345988274
1.63810000,-0.186497434973717
1.63820000,-0.179872900247574
1.63830000,-0.184251829981804
1.63840000,-0.183016747236252
1.63850000,-0.188406199216843
1.63860000,-0.184251829981804
1.63870000,-0.18975356221199
1.63880000,-0.191437765955925
1.63890000,-0.18975356221199
1.63900000,-0.189079880714417
1.63910000,-0.185823753476143
1.63920000,-0.182343065738678
1.63930000,-0.183129027485847
1.63940000,-0.179760619997978
1.63950000,-0.183016747236252
1.63960000,-0.185823753476143
1.63970000,-0.185037791728973
1.63980000,-0.18874303996563
1.63990000,-0.186834275722504
1.64000000,-0.188967600464821
1.64010000,-0.186048313975334
1.64020000,-0.18537463247776
1.64030000,-0.18537463247776
1.64040000,-0.183802708983421
1.64050000,-0.186048313975334
1.64060000,-0.184139549732208
1.64070000,-0.181107982993126
1.64080000,-0.187171116471291
1.64090000,-0.18537463247776
1.64100000,-0.185262352228165
1.64110000,-0.183129027485847
1.64120000,-0.1817816644907
1.64130000,-0.183802708983421
1.64140000,-0.187732517719269
1.64150000,-0.180097460746765
1.64160000,-0.184251829981804
1.64170000,-0.184588670730591
1.64180000,-0.182904466986656
1.64190000,-0.184476390480995
1.64200000,-0.183353587985039
1.64210000,-0.181557103991508
1.64220000,-0.183241307735443
1.64230000,-0.184700950980186
1.64240000,-0.184476390480995
1.64250000,-0.183016747236252
1.64260000,-0.182455345988274
1.64270000,-0.181332543492317
1.64280000,-0.187058836221695
1.64290000,-0.189865842461586
1.64300000,-0.186721995472908
1.64310000,-0.189529001712799
1.64320000,-0.188406199216843
1.64330000,-0.186721995472908
1.64340000,-0.186721995472908
1.64350000,-0.182792186737061
1.64360000,-0.185599192976952
1.64370000,-0.188406199216843
1.64380000,-0.181444823741913
1.64390000,-0.184139549732208
1.64400000,-0.190988644957542
1.64410000,-0.185936033725739
1.64420000,-0.185262352228165
1.64430000,-0.186272874474525
1.64440000,-0.176729053258896
1.64450000,-0.18795707821846
1.64460000,-0.189978122711182
1.64470000,-0.184700950980186
1.64480000,-0.191662326455116
1.64490000,-0.18874303996563
1.64500000,-0.186272874474525
1.64510000,-0.184588670730591
1.64520000,-0.17841325700283
1.64530000,-0.179872900247574
1.64540000,-0.186497434973717
1.64550000,-0.18357814848423
1.64560000,-0.175381690263748
1.64570000,-0.182343065738678
1.64580000,-0.181557103991508
1.64590000,-0.184700950980186
1.64600000,-0.183129027485847
1.64610000,-0.185150071978569
1.64620000,-0.182904466986656
1.64630000,-0.186048313975334
1.64640000,-0.183802708983421
1.64650000,-0.181220263242722
1.64660000,-0.175269410014153
1.64670000,-0.186048313975334
1.64680000,-0.180209740996361
1.64690000,-0.183016747236252
1.64700000,-0.185599192976952
1.64710000,-0.187620237469673
1.64720000,-0.181444823741913
1.64730000,-0.188181638717651
1.64740000,-0.185711473226547
1.64750000,-0.181220263242722
1.64760000,-0.184251829981804
1.64770000,-0.187058836221695
1.64780000,-0.178637817502022
1.64790000,-0.187171116471291
1.64800000,-0.177851855754852
1.64810000,-0.178637817502022
1.64820000,-0.18795707821846
1.64830000,-0.186497434973717
1.64840000,-0.176729053258896
1.64850000,-0.178525537252426
1.64860000,-0.179311498999596
1.64870000,-0.179648339748383
1.64880000,-0.177739575505257
1.64890000,-0.185486912727356
1.64900000,-0.186609715223312
1.64910000,-0.181893944740295
1.64920000,-0.180771142244339
1.64930000,-0.178188696503639
1.64940000,-0.184027269482613
1.64950000,-0.181893944740295
1.64960000,-0.180097460746765
1.64970000,-0.181557103991508
1.64980000,-0.181444823741913
1.64990000,-0.178750097751617
1.65000000,-0.174258887767792
1.65010000,-0.174258887767792
1.65020000,-0.182567626237869
1.65030000,-0.176279932260513
1.65040000,-0.177739575505257
1.65050000,-0.17919921875
1.65060000,-0.180434301495552
1.65070000,-0.180658861994743
1.65080000,-0.178300976753235
1.65090000,-0.180322021245956
1.65100000,-0.182343065738678
1.65110000,-0.175269410014153
1.65120000,-0.174595728516579
1.65130000,-0.176392212510109
1.65140000,-0.183914989233017
1.65150000,-0.180322021245956
1.65160000,-0.177739575505257
1.65170000,-0.180322021245956
1.65180000,-0.1817816644907
1.65190000,-0.183129027485847
1.65200000,-0.184700950980186
1.65210000,-0.183129027485847
1.65220000,-0.176841333508492
1.65230000,-0.183241307735443
1.65240000,-0.1817816644907
1.65250000,-0.176167652010918
1.65260000,-0.178637817502022
1.65270000,-0.184027269482613
1.65280000,-0.182006224989891
1.65290000,-0.180658861994743
1.65300000,-0.182006224989891
1.65310000,-0.177178174257278
1.65320000,-0.175943091511726
1.65330000,-0.178525537252426
1.65340000,-0.178525537252426
1.65350000,-0.180883422493935
1.65360000,-0.179760619997978
1.65370000,-0.178525537252426
1.65380000,-0.180546581745148
1.65390000,-0.179760619997978
1.65400000,-0.178525537252426
1.65410000,-0.176504492759705
1.65420000,-0.178974658250809
1.65430000,-0.181220263242722
1.65440000,-0.178974658250809
1.65450000,-0.178300976753235
1.65460000,-0.174258887767792
1.65470000,-0.171676456928253
1.65480000,-0.184588670730591
1.65490000,-0.176841333508492
1.65500000,-0.182343065738678
1.65510000,-0.181557103991508
1.65520000,-0.174258887767792
1.65530000,-0.178525537252426
1.65540000,-0.180434301495552
1.65550000,-0.180434301495552
1.65560000,-0.181107982993126
1.65570000,-0.174483448266983
1.65580000,-0.183465868234634
1.65590000,-0.177065894007683
1.65600000,-0.180658861994743
1.65610000,-0.176167652010918
1.65620000,-0.179311498999596
1.65630000,-0.178188696503639
1.65640000,-0.179536059498787
1.65650000,-0.180771142244339
1.65660000,-0.178974658250809
1.65670000,-0.175493970513344
1.65680000,-0.181107982993126
1.65690000,-0.178862378001213
1.65700000,-0.1766167730093
1.65710000,-0.182904466986656
1.65720000,-0.178188696503639
1.65730000,-0.179536059498787
1.65740000,-0.176953613758087
1.65750000,-0.179648339748383
1.65760000,-0.180322021245956
1.65770000,-0.17740273475647
1.65780000,-0.179086938500404
1.65790000,-0.177964136004448
1.65800000,-0.17740273475647
1.65810000,-0.17841325700283
1.65820000,-0.183353587985039
1.65830000,-0.183241307735443
1.65840000,-0.176953613758087
1.65850000,-0.17201329767704
1.65860000,-0.175044849514961
1.65870000,-0.175381690263748
1.65880000,-0.181107982993126
1.65890000,-0.171002775430679
1.65900000,-0.178525537252426
1.65910000,-0.169767692685127
1.65920000,-0.176279932260513
1.65930000,-0.169767692685127
1.65940000,-0.179536059498787
1.65950000,-0.175718531012535
1.65960000,-0.175718531012535
1.65970000,-0.175381690263748
1.65980000,-0.175157129764557
1.65990000,-0.175269410014153
1.66000000,-0.168308049440384
1.66010000,-0.176841333508492
1.66020000,-0.168308049440384
1.66030000,-0.172462418675423
1.66040000,-0.169094011187553
1.66050000,-0.182455345988274
1.66060000,-0.17841325700283
1.66070000,-0.173360660672188
1.66080000,-0.175606250762939
1.66090000,-0.17380978167057
1.66100000,-0.172686979174614
1.66110000,-0.179086938500404
1.66120000,-0.171676456928253
1.66130000,-0.173922061920166
1.66140000,-0.177515015006065
1.66150000,-0.175381690263748
1.66160000,-0.175044849514961
1.66170000,-0.17482028901577
1.66180000,-0.180434301495552
1.66190000,-0.175381690263748
1.66200000,-0.170104533433914
1.66210000,-0.176167652010918
1.66220000,-0.183802708983421
1.66230000,-0.177065894007683
1.66240000,-0.171227335929871
1.66250000,-0.175493970513344
1.66260000,-0.173023819923401
1.66270000,-0.173697501420975
1.66280000,-0.173023819923401
1.66290000,-0.177178174257278
1.66300000,-0.175157129764557
1.66310000,-0.175943091511726
1.66320000,-0.172911539673805
1.66330000,-0.175606250762939
1.66340000,-0.179648339748383
1.66350000,-0.171788737177849
1.66360000,-0.178076416254044
1.66370000,-0.176953613758087
1.66380000,-0.171901017427444
1.66390000,-0.176729053258896
1.66400000,-0.172125577926636
1.66410000,-0.175830811262131
1.66420000,-0.171451896429062
1.66430000,-0.175943091511726
1.66440000,-0.170441374182701
1.66450000,-0.169543132185936
1.66460000,-0.171115055680275
1.66470000,-0.170665934681892
1.66480000,-0.177739575505257
1.66490000,-0.173697501420975
1.66500000,-0.174258887767792
1.66510000,-0.176953613758087
1.66520000,-0.172574698925018
1.66530000,-0.175830811262131
1.66540000,-0.175943091511726
1.66550000,-0.172911539673805
1.66560000,-0.171339616179466
1.66570000,-0.173136100172997
1.66580000,-0.17279925942421
1.66590000,-0.174595728516579
1.66600000,-0.173472940921783
1.66610000,-0.175830811262131
1.66620000,-0.173697501420975
1.66630000,-0.173697501420975
1.66640000,-0.175943091511726
1.66650000,-0.173697501420975
1.66660000,-0.176504492759705
1.66670000,-0.17482028901577
1.66680000,-0.176953613758087
1.66690000,-0.175943091511726
1.66700000,-0.182792186737061
1.66710000,-0.171227335929871
1.66720000,-0.175606250762939
1.66730000,-0.173472940921783
1.66740000,-0.17201329767704
1.66750000,-0.174258887767792
1.66760000,-0.175044849514961
1.66770000,-0.174932569265366
1.66780000,-0.17201329767704
1.66790000,-0.176055371761322
1.66800000,-0.177964136004448
1.66810000,-0.17279925942421
1.66820000,-0.175044849514961
1.66830000,-0.169767692685127
1.66840000,-0.174595728516579
1.66850000,-0.176392212510109
1.66860000,-0.172686979174614
1.66870000,-0.177290454506874
1.66880000,-0.173585221171379
1.66890000,-0.173585221171379
1.66900000,-0.174708008766174
1.66910000,-0.176504492759705
1.66920000,-0.173585221171379
1.66930000,-0.170441374182701
1.66940000,-0.17380978167057
1.66950000,-0.1766167730093
1.66960000,-0.168869450688362
1.66970000,-0.174595728516579
1.66980000,-0.176729053258896
1.66990000,-0.170665934681892
1.67000000,-0.178637817502022
1.67010000,-0.170441374182701
1.67020000,-0.176841333508492
1.67030000,-0.17380978167057
1.67040000,-0.174483448266983
1.67050000,-0.173023819923401
1.67060000,-0.173697501420975
1.67070000,-0.178188696503639
1.67080000,-0.176841333508492
1.67090000,-0.176729053258896
1.67100000,-0.1766167730093
1.67110000,-0.177178174257278
1.67120000,-0.173697501420975
1.67130000,-0.174932569265366
1.67140000,-0.174034342169762
1.67150000,-0.174932569265366
1.67160000,-0.174595728516579
1.67170000,-0.172574698925018
1.67180000,-0.173472940921783
1.67190000,-0.17021681368351
1.67200000,-0.170778214931488
1.67210000,-0.178188696503639
1.67220000,-0.172237858176231
1.67230000,-0.167185246944427
1.67240000,-0.171002775430679
1.67250000,-0.171788737177849
1.67260000,-0.16842032968998
1.67270000,-0.168083488941193
1.67280000,-0.1766167730093
1.67290000,-0.174371168017387
1.67300000,-0.166623845696449
1.67310000,-0.171788737177849
1.67320000,-0.172462418675423
1.67330000,-0.171901017427444
1.67340000,-0.170553654432297
1.67350000,-0.171451896429062
1.67360000,-0.170329093933105
1.67370000,-0.17279925942421
1.67380000,-0.166960686445236
1.67390000,-0.164265960454941
1.67400000,-0.172911539673805
1.67410000,-0.171901017427444
1.67420000,-0.172237858176231
1.67430000,-0.162357196211815
1.67440000,-0.164265960454941
1.67450000,-0.17279925942421
1.67460000,-0.168644890189171
1.67470000,-0.172125577926636
1.67480000,-0.173023819923401
1.67490000,-0.176392212510109
1.67500000,-0.16943085193634
1.67510000,-0.16943085193634
1.67520000,-0.162694036960602
1.67530000,-0.166399285197258
1.67540000,-0.168644890189171
1.67550000,-0.166399285197258
1.67560000,-0.173023819923401
1.67570000,-0.17279925942421
1.67580000,-0.165950164198875
1.67590000,-0.164602801203728
1.67600000,-0.16943085193634
1.67610000,-0.171227335929871
1.67620000,-0.167072966694832
1.67630000,-0.171564176678658
1.67640000,-0.168195769190788
1.67650000,-0.177515015006065
1.67660000,-0.167971208691597
1.67670000,-0.163479998707771
1.67680000,-0.165276482701302
1.67690000,-0.168195769190788
1.67700000,-0.168083488941193
1.67710000,-0.169655412435532
1.67720000,-0.171901017427444
1.67730000,-0.165613323450089
1.67740000,-0.164602801203728
1.67750000,-0.166736125946045
1.67760000,-0.168981730937958
1.67770000,-0.168532609939575
1.67780000,-0.160336151719093
1.67790000,-0.166399285197258
1.67800000,-0.169767692685127
1.67810000,-0.167185246944427
1.67820000,-0.164939641952515
1.67830000,-0.169318571686745
1.67840000,-0.173697501420975
1.67850000,-0.163367718458176
1.67860000,-0.16145895421505
1.67870000,-0.167858928442001
1.67880000,-0.16583788394928
1.67890000,-0.161009833216667
1.67900000,-0.166960686445236
1.67910000,-0.163479998707771
1.67920000,-0.164827361702919
1.67930000,-0.163704559206963
1.67940000,-0.167858928442001
1.67950000,-0.16325543820858
1.67960000,-0.165164202451706
1.67970000,-0.166287004947662
1.67980000,-0.166511565446854
1.67990000,-0.165501043200493
1.68000000,-0.161346673965454
1.68010000,-0.16583788394928
1.68020000,-0.166287004947662
1.68030000,-0.16505192220211
1.68040000,-0.163704559206963
1.68050000,-0.162132635712624
1.68060000,-0.16325543820858
1.68070000,-0.163929119706154
1.68080000,-0.168532609939575
1.68090000,-0.160897552967072
1.68100000,-0.162020355463028
1.68110000,-0.165725603699684
1.68120000,-0.167746648192406
1.68130000,-0.171901017427444
1.68140000,-0.164378240704536
1.68150000,-0.168195769190788
1.68160000,-0.164715081453323
1.68170000,-0.164715081453323
1.68180000,-0.162918597459793
1.68190000,-0.161346673965454
1.68200000,-0.164490520954132
1.68210000,-0.167072966694832
1.68220000,-0.162244915962219
1.68230000,-0.163592278957367
1.68240000,-0.168308049440384
1.68250000,-0.16842032968998
1.68260000,-0.166174724698067
1.68270000,-0.163143157958984
1.68280000,-0.161346673965454
1.68290000,-0.17201329767704
1.68300000,-0.163143157958984
1.68310000,-0.169094011187553
1.68320000,-0.159101068973541
1.68330000,-0.166960686445236
1.68340000,-0.164265960454941
1.68350000,-0.154609858989716
1.68360000,-0.162694036960602
1.68370000,-0.163816839456558
1.68380000,-0.160785272717476
1.68390000,-0.164715081453323
1.68400000,-0.165276482701302
1.68410000,-0.168308049440384
1.68420000,-0.160560712218285
1.68430000,-0.158764228224754
1.68440000,-0.159437909722328
1.68450000,-0.161346673965454
1.68460000,-0.161683514714241
1.68470000,-0.163143157958984
1.68480000,-0.161908075213432
1.68490000,-0.159437909722328
1.68500000,-0.164378240704536
1.68510000,-0.169094011187553
1.68520000,-0.16505192220211
1.68530000,-0.164827361702919
1.68540000,-0.16145895421505
1.68550000,-0.160111591219902
1.68560000,-0.165725603699684
1.68570000,-0.170104533433914
1.68580000,-0.161795794963837
1.68590000,-0.163367718458176
1.68600000,-0.159325629472733
1.68610000,-0.165164202451706
1.68620000,-0.159662470221519
1.68630000,-0.15887650847435
1.68640000,-0.156069502234459
1.68650000,-0.157416865229607
1.68660000,-0.159213349223137
1.68670000,-0.157416865229607
1.68680000,-0.165501043200493
1.68690000,-0.15887650847435
1.68700000,-0.162357196211815
1.68710000,-0.159213349223137
1.68720000,-0.153599336743355
1.68730000,-0.162918597459793
1.68740000,-0.155844941735268
1.68750000,-0.157192304730415
1.68760000,-0.162244915962219
1.68770000,-0.163479998707771
1.68780000,-0.161234393715858
1.68790000,-0.15629406273365
1.68800000,-0.158202826976776
1.68810000,-0.159662470221519
1.68820000,-0.154273018240929
1.68830000,-0.160785272717476
1.68840000,-0.155395820736885
1.68850000,-0.15708002448082
1.68860000,-0.157753705978394
1.68870000,-0.159887030720711
1.68880000,-0.16505192220211
1.68890000,-0.160560712218285
1.68900000,-0.153936177492142
1.68910000,-0.163704559206963
1.68920000,-0.158539667725563
1.68930000,-0.15809054672718
1.68940000,-0.157641425728798
1.68950000,-0.15887650847435
1.68960000,-0.15887650847435
1.68970000,-0.161122113466263
1.68980000,-0.154385298490524
1.68990000,-0.158764228224754
1.69000000,-0.159213349223137
1.69010000,-0.16067299246788
1.69020000,-0.158427387475967
1.69030000,-0.15629406273365
1.69040000,-0.156630903482437
1.69050000,-0.155508100986481
1.69060000,-0.160223871469498
1.69070000,-0.157641425728798
1.69080000,-0.15887650847435
1.69090000,-0.151802852749825
1.69100000,-0.156181782484055
1.69110000,-0.156630903482437
1.69120000,-0.159101068973541
1.69130000,-0.164602801203728
1.69140000,-0.163479998707771
1.69150000,-0.153487056493759
1.69160000,-0.161795794963837
1.69170000,-0.162469476461411
1.69180000,-0.158315107226372
1.69190000,-0.162469476461411
1.69200000,-0.157304584980011
1.69210000,-0.15809054672718
1.69220000,-0.158427387475967
1.69230000,-0.15449757874012
1.69240000,-0.156406342983246
1.69250000,-0.153150215744972
1.69260000,-0.156855463981628
1.69270000,-0.155058979988098
1.69280000,-0.154722139239311
1.69290000,-0.162132635712624
1.69300000,-0.155058979988098
1.69310000,-0.161795794963837
1.69320000,-0.155620381236076
1.69330000,-0.157529145479202
1.69340000,-0.162020355463028
1.69350000,-0.157641425728798
1.69360000,-0.161571234464645
1.69370000,-0.149108126759529
1.69380000,-0.160111591219902
1.69390000,-0.157641425728798
1.69400000,-0.159887030720711
1.69410000,-0.159887030720711
1.69420000,-0.153823897242546
1.69430000,-0.155395820736885
1.69440000,-0.154609858989716
1.69450000,-0.147760763764381
1.69460000,-0.152364253997803
1.69470000,-0.154834419488907
1.69480000,-0.156406342983246
1.69490000,-0.154834419488907
1.69500000,-0.15270109474659
1.69510000,-0.151129171252251
1.69520000,-0.15191513299942
1.69530000,-0.152364253997803
1.69540000,-0.159325629472733
1.69550000,-0.154048457741737
1.69560000,-0.15887650847435
1.69570000,-0.153262495994568
1.69580000,-0.146301120519638
1.69590000,-0.14933268725872
1.69600000,-0.148995846509933
1.69610000,-0.150455489754677
1.69620000,-0.150343209505081
1.69630000,-0.150455489754677
1.69640000,-0.149669528007507
1.69650000,-0.151578292250633
1.69660000,-0.144055515527725
1.69670000,-0.149781808257103
1.69680000,-0.152251973748207
1.69690000,-0.15011864900589
1.69700000,-0.14933268725872
1.69710000,-0.157865986227989
1.69720000,-0.150792330503464
1.69730000,-0.154609858989716
1.69740000,-0.150904610753059
1.69750000,-0.156069502234459
1.69760000,-0.150680050253868
1.69770000,-0.150792330503464
1.69780000,-0.148097604513168
1.69790000,-0.153936177492142
1.69800000,-0.145515158772469
1.69810000,-0.149444967508316
1.69820000,-0.153599336743355
1.69830000,-0.151802852749825
1.69840000,-0.15371161699295
1.69850000,-0.150567770004272
1.69860000,-0.148883566260338
1.69870000,-0.145515158772469
1.69880000,-0.152251973748207
1.69890000,-0.152139693498611
1.69900000,-0.155620381236076
1.69910000,-0.151353731751442
1.69920000,-0.148771286010742
1.69930000,-0.149444967508316
1.69940000,-0.146301120519638
1.69950000,-0.156967744231224
1.69960000,-0.151802852749825
1.69970000,-0.157865986227989
1.69980000,-0.155957221984863
1.69990000,-0.15371161699295
1.70000000,-0.154834419488907
1.70010000,-0.152476534247398
1.70020000,-0.158764228224754
1.70030000,-0.15371161699295
1.70040000,-0.151129171252251
1.70050000,-0.149220407009125
1.70060000,-0.152813374996185
1.70070000,-0.159101068973541
1.70080000,-0.150792330503464
1.70090000,-0.151129171252251
1.70100000,-0.156743183732033
1.70110000,-0.149444967508316
1.70120000,-0.152813374996185
1.70130000,-0.155844941735268
1.70140000,-0.153262495994568
1.70150000,-0.152364253997803
1.70160000,-0.148771286010742
1.70170000,-0.148771286010742
1.70180000,-0.153037935495377
1.70190000,-0.156181782484055
1.70200000,-0.156181782484055
1.70210000,-0.155844941735268
1.70220000,-0.156406342983246
1.70230000,-0.153599336743355
1.70240000,-0.151690572500229
1.70250000,-0.153150215744972
1.70260000,-0.14933268725872
1.70270000,-0.150567770004272
1.70280000,-0.158651947975159
1.70290000,-0.148434445261955
1.70300000,-0.151578292250633
1.70310000,-0.152813374996185
1.70320000,-0.15191513299942
1.70330000,-0.156181782484055
1.70340000,-0.156967744231224
1.70350000,-0.156069502234459
1.70360000,-0.151578292250633
1.70370000,-0.153936177492142
1.70380000,-0.156518623232842
1.70390000,-0.155058979988098
1.70400000,-0.153037935495377
1.70410000,-0.157641425728798
1.70420000,-0.160897552967072
1.70430000,-0.159550189971924
1.70440000,-0.157753705978394
1.70450000,-0.150567770004272
1.70460000,-0.15191513299942
1.70470000,-0.159662470221519
1.70480000,-0.155732661485672
1.70490000,-0.160448431968689
1.70500000,-0.157416865229607
1.70510000,-0.155620381236076
1.70520000,-0.155732661485672
1.70530000,-0.158651947975159
1.70540000,-0.164153680205345
1.70550000,-0.156743183732033
1.70560000,-0.159325629472733
1.70570000,-0.156406342983246
1.70580000,-0.162357196211815
1.70590000,-0.155620381236076
1.70600000,-0.162244915962219
1.70610000,-0.153374776244164
1.70620000,-0.155283540487289
1.70630000,-0.156406342983246
1.70640000,-0.161346673965454
1.70650000,-0.157192304730415
1.70660000,-0.155620381236076
1.70670000,-0.156406342983246
1.70680000,-0.161908075213432
1.70690000,-0.156743183732033
1.70700000,-0.154273018240929
1.70710000,-0.156518623232842
1.70720000,-0.155395820736885
1.70730000,-0.163929119706154
1.70740000,-0.159325629472733
1.70750000,-0.15708002448082
1.70760000,-0.159101068973541
1.70770000,-0.157529145479202
1.70780000,-0.156406342983246
1.70790000,-0.153936177492142
1.70800000,-0.164939641952515
1.70810000,-0.156743183732033
1.70820000,-0.162244915962219
1.70830000,-0.153936177492142
1.70840000,-0.161009833216667
1.70850000,-0.16325543820858
1.70860000,-0.161795794963837
1.70870000,-0.16583788394928
1.70880000,-0.167409807443619
1.70890000,-0.165501043200493
1.70900000,-0.158427387475967
1.70910000,-0.159662470221519
1.70920000,-0.161908075213432
1.70930000,-0.159999310970306
1.70940000,-0.166287004947662
1.70950000,-0.165501043200493
1.70960000,-0.162132635712624
1.70970000,-0.166399285197258
1.70980000,-0.160448431968689
1.70990000,-0.162132635712624
1.71000000,-0.164715081453323
1.71010000,-0.167072966694832
1.71020000,-0.166399285197258
1.71030000,-0.163704559206963
1.71040000,-0.157416865229607
1.71050000,-0.167858928442001
1.71060000,-0.16763436794281
1.71070000,-0.158651947975159
1.71080000,-0.162806317210197
1.71090000,-0.161795794963837
1.71100000,-0.16145895421505
1.71110000,-0.162132635712624
1.71120000,-0.165388762950897
1.71130000,-0.164602801203728
1.71140000,-0.164378240704536
1.71150000,-0.157304584980011
1.71160000,-0.162806317210197
1.71170000,-0.165164202451706
1.71180000,-0.16067299246788
1.71190000,-0.165725603699684
1.71200000,-0.169094011187553
1.71210000,-0.16067299246788
1.71220000,-0.16583788394928
1.71230000,-0.166960686445236
1.71240000,-0.162244915962219
1.71250000,-0.157978266477585
1.71260000,-0.164378240704536
1.71270000,-0.163592278957367
1.71280000,-0.163704559206963
1.71290000,-0.166511565446854
1.71300000,-0.167746648192406
1.71310000,-0.167297527194023
1.71320000,-0.170441374182701
1.71330000,-0.165276482701302
1.71340000,-0.166511565446854
1.71350000,-0.158202826976776
1.71360000,-0.164490520954132
1.71370000,-0.162357196211815
1.71380000,-0.167971208691597
1.71390000,-0.168083488941193
1.71400000,-0.161234393715858
1.71410000,-0.162132635712624
1.71420000,-0.164939641952515
1.71430000,-0.157304584980011
1.71440000,-0.163030877709389
1.71450000,-0.162469476461411
1.71460000,-0.163479998707771
1.71470000,-0.169543132185936
1.71480000,-0.163479998707771
1.71490000,-0.16842032968998
1.71500000,-0.167185246944427
1.71510000,-0.162357196211815
1.71520000,-0.16583788394928
1.71530000,-0.165725603699684
1.71540000,-0.160111591219902
1.71550000,-0.162357196211815
1.71560000,-0.169543132185936
1.71570000,-0.168644890189171
1.71580000,-0.166174724698067
1.71590000,-0.16583788394928
1.71600000,-0.162357196211815
1.71610000,-0.161122113466263
1.71620000,-0.165950164198875
1.71630000,-0.167858928442001
1.71640000,-0.160897552967072
1.71650000,-0.16404139995575
1.71660000,-0.162694036960602
1.71670000,-0.160785272717476
1.71680000,-0.154722139239311
1.71690000,-0.166287004947662
1.71700000,-0.165950164198875
1.71710000,-0.163143157958984
1.71720000,-0.167746648192406
1.71730000,-0.161571234464645
1.71740000,-0.166736125946045
1.71750000,-0.164939641952515
1.71760000,-0.16145895421505
1.71770000,-0.165950164198875
1.71780000,-0.167409807443619
1.71790000,-0.164602801203728
1.71800000,-0.163479998707771
1.71810000,-0.171115055680275
1.71820000,-0.162581756711006
1.71830000,-0.159774750471115
1.71840000,-0.160448431968689
1.71850000,-0.167746648192406
1.71860000,-0.167858928442001
1.71870000,-0.166736125946045
1.71880000,-0.163929119706154
1.71890000,-0.165388762950897
1.71900000,-0.165501043200493
1.71910000,-0.166511565446854
1.71920000,-0.16325543820858
1.71930000,-0.164827361702919
1.71940000,-0.166511565446854
1.71950000,-0.160785272717476
1.71960000,-0.162244915962219
1.71970000,-0.163592278957367
1.71980000,-0.166960686445236
1.71990000,-0.168195769190788
1.72000000,-0.170329093933105
1.72010000,-0.163030877709389
1.72020000,-0.164378240704536
1.72030000,-0.166623845696449
1.72040000,-0.16145895421505
1.72050000,-0.162132635712624
1.72060000,-0.169879972934723
1.72070000,-0.16763436794281
1.72080000,-0.160336151719093
1.72090000,-0.157978266477585
1.72100000,-0.162469476461411
1.72110000,-0.170329093933105
1.72120000,-0.167409807443619
1.72130000,-0.164265960454941
1.72140000,-0.16583788394928
1.72150000,-0.164378240704536
1.72160000,-0.16505192220211
1.72170000,-0.163929119706154
1.72180000,-0.159550189971924
1.72190000,-0.164715081453323
1.72200000,-0.163929119706154
1.72210000,-0.16583788394928
1.72220000,-0.169992253184319
1.72230000,-0.166848406195641
1.72240000,-0.165501043200493
1.72250000,-0.164715081453323
1.72260000,-0.166399285197258
1.72270000,-0.16583788394928
1.72280000,-0.172350138425827
1.72290000,-0.166623845696449
1.72300000,-0.161683514714241
1.72310000,-0.166174724698067
1.72320000,-0.167971208691597
1.72330000,-0.164378240704536
1.72340000,-0.164939641952515
1.72350000,-0.172462418675423
1.72360000,-0.171002775430679
1.72370000,-0.165725603699684
1.72380000,-0.168757170438766
1.72390000,-0.168981730937958
